package	version	interface	namespace	command	target	source_url
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack local ip delete	openstackclient.network.v2.local_ip:DeleteLocalIP	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack local ip list	openstackclient.network.v2.local_ip:ListLocalIP	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack local ip set	openstackclient.network.v2.local_ip:SetLocalIP	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack local ip show	openstackclient.network.v2.local_ip:ShowLocalIP	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network agent add network	openstackclient.network.v2.network_agent:AddNetworkToAgent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network agent add router	openstackclient.network.v2.network_agent:AddRouterToAgent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network agent delete	openstackclient.network.v2.network_agent:DeleteNetworkAgent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network agent list	openstackclient.network.v2.network_agent:ListNetworkAgent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network agent remove network	openstackclient.network.v2.network_agent:RemoveNetworkFromAgent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network agent remove router	openstackclient.network.v2.network_agent:RemoveRouterFromAgent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network agent set	openstackclient.network.v2.network_agent:SetNetworkAgent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network agent show	openstackclient.network.v2.network_agent:ShowNetworkAgent	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network auto allocated topology create	openstackclient.network.v2.network_auto_allocated_topology:CreateAutoAllocatedTopology	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network auto allocated topology delete	openstackclient.network.v2.network_auto_allocated_topology:DeleteAutoAllocatedTopology	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network create	openstackclient.network.v2.network:CreateNetwork	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network delete	openstackclient.network.v2.network:DeleteNetwork	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor add profile	openstackclient.network.v2.network_flavor:AddNetworkFlavorToProfile	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor create	openstackclient.network.v2.network_flavor:CreateNetworkFlavor	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor delete	openstackclient.network.v2.network_flavor:DeleteNetworkFlavor	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor list	openstackclient.network.v2.network_flavor:ListNetworkFlavor	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor profile create	openstackclient.network.v2.network_flavor_profile:CreateNetworkFlavorProfile	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor profile delete	openstackclient.network.v2.network_flavor_profile:DeleteNetworkFlavorProfile	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor profile list	openstackclient.network.v2.network_flavor_profile:ListNetworkFlavorProfile	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor profile set	openstackclient.network.v2.network_flavor_profile:SetNetworkFlavorProfile	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor profile show	openstackclient.network.v2.network_flavor_profile:ShowNetworkFlavorProfile	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor remove profile	openstackclient.network.v2.network_flavor:RemoveNetworkFlavorFromProfile	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor set	openstackclient.network.v2.network_flavor:SetNetworkFlavor	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network flavor show	openstackclient.network.v2.network_flavor:ShowNetworkFlavor	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network l3 conntrack helper create	openstackclient.network.v2.l3_conntrack_helper:CreateConntrackHelper	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network l3 conntrack helper delete	openstackclient.network.v2.l3_conntrack_helper:DeleteConntrackHelper	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network l3 conntrack helper list	openstackclient.network.v2.l3_conntrack_helper:ListConntrackHelper	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network l3 conntrack helper set	openstackclient.network.v2.l3_conntrack_helper:SetConntrackHelper	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network l3 conntrack helper show	openstackclient.network.v2.l3_conntrack_helper:ShowConntrackHelper	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network list	openstackclient.network.v2.network:ListNetwork	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network meter create	openstackclient.network.v2.network_meter:CreateMeter	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network meter delete	openstackclient.network.v2.network_meter:DeleteMeter	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network meter list	openstackclient.network.v2.network_meter:ListMeter	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network meter rule create	openstackclient.network.v2.network_meter_rule:CreateMeterRule	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network meter rule delete	openstackclient.network.v2.network_meter_rule:DeleteMeterRule	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network meter rule list	openstackclient.network.v2.network_meter_rule:ListMeterRule	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network meter rule show	openstackclient.network.v2.network_meter_rule:ShowMeterRule	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network meter show	openstackclient.network.v2.network_meter:ShowMeter	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos policy create	openstackclient.network.v2.network_qos_policy:CreateNetworkQosPolicy	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos policy delete	openstackclient.network.v2.network_qos_policy:DeleteNetworkQosPolicy	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos policy list	openstackclient.network.v2.network_qos_policy:ListNetworkQosPolicy	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos policy set	openstackclient.network.v2.network_qos_policy:SetNetworkQosPolicy	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos policy show	openstackclient.network.v2.network_qos_policy:ShowNetworkQosPolicy	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos rule create	openstackclient.network.v2.network_qos_rule:CreateNetworkQosRule	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos rule delete	openstackclient.network.v2.network_qos_rule:DeleteNetworkQosRule	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos rule list	openstackclient.network.v2.network_qos_rule:ListNetworkQosRule	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos rule set	openstackclient.network.v2.network_qos_rule:SetNetworkQosRule	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos rule show	openstackclient.network.v2.network_qos_rule:ShowNetworkQosRule	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos rule type list	openstackclient.network.v2.network_qos_rule_type:ListNetworkQosRuleType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network qos rule type show	openstackclient.network.v2.network_qos_rule_type:ShowNetworkQosRuleType	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network rbac create	openstackclient.network.v2.network_rbac:CreateNetworkRBAC	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network rbac delete	openstackclient.network.v2.network_rbac:DeleteNetworkRBAC	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network rbac list	openstackclient.network.v2.network_rbac:ListNetworkRBAC	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network rbac set	openstackclient.network.v2.network_rbac:SetNetworkRBAC	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network rbac show	openstackclient.network.v2.network_rbac:ShowNetworkRBAC	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network segment create	openstackclient.network.v2.network_segment:CreateNetworkSegment	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network segment delete	openstackclient.network.v2.network_segment:DeleteNetworkSegment	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network segment list	openstackclient.network.v2.network_segment:ListNetworkSegment	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
python-openstackclient	7.4.0	OSC	openstack.network.v2	openstack network segment range create	openstackclient.network.v2.network_segment_range:CreateNetworkSegmentRange	https://github.com/openstack/python-openstackclient/blob/7.4.0/setup.cfg
